"RegionName","StateName","Metro","StateCodeFIPS","MunicipalCodeFIPS","avg_2019","avg_2022","price_changes"
"Overton County","TN","Cookeville, TN","47","133",145812.306164864,216071.381058161,0.481845989143452
"Meigs County","OH",NA,"39","105",80298.7631174499,105759.425358151,0.317074152231476
"Beckham County","OK","Elk City, OK","40","009",115434.583366396,126401.383219974,0.0950044564960932
"Martin County","NC",NA,"37","117",73646.1023838743,107754.632950349,0.463141014424455
"Houston County","TX",NA,"48","225",132968.004461105,188530.506167223,0.417863695340116
"Asotin County","WA","Lewiston, ID-WA","53","003",215979.55613139,296501.61630612,0.372822602365868
"Limestone County","TX",NA,"48","293",109559.062275867,158539.975230499,0.447073130575911
"Leelanau County","MI","Traverse City, MI","26","089",351967.013189457,537666.407855313,0.527604541638956
"Grant Parish","LA","Alexandria, LA","22","043",136335.360304026,153867.027987145,0.128592227607155
"Seward County","KS","Liberal, KS","20","175",107354.723074299,141676.799839995,0.319707189239755
"Nobles County","MN","Worthington, MN","27","105",142913.821810129,194496.170173521,0.360933237317816
"Waynesboro City","VA","Staunton, VA","51","820",171561.005666396,231918.803242629,0.351815363530797
"Mahaska County","IA","Oskaloosa, IA","19","123",120667.800527613,158599.549746031,0.314348559040307
"Boone County","WV","Charleston, WV","54","005",72119.5956610628,87088.1757800874,0.207552191354091
"Hertford County","NC",NA,"37","091",83033.8545646861,108725.404975061,0.309410547602128
"Saunders County","NE","Omaha-Council Bluffs, NE-IA","31","155",220728.404436723,295556.169500974,0.339003787279685
"Randolph County","AL",NA,"01","111",136599.517122732,200323.606724091,0.466503037079582
"Mitchell County","GA",NA,"13","205",86887.4248211705,118513.766987198,0.363992168384783
"Wyandot County","OH",NA,"39","175",119192.01011055,164935.340138748,0.383778493086663
"Jo Daviess County","IL",NA,"17","085",142847.534300035,205790.470307211,0.440630188792555
"Prince Edward County","VA",NA,"51","147",162998.947736087,202739.262811781,0.243807187884658
"Henry County","MO",NA,"29","083",116508.75556707,184191.027773302,0.580920050830597
"Tippah County","MS",NA,"28","139",111322.743946015,138547.07660108,0.244553194523003
"Putnam County","GA",NA,"13","237",236177.00834998,381228.029798591,0.614162328763463
"Scott County","TN",NA,"47","151",107087.89301033,158079.824509024,0.476168967987594
"Coahoma County","MS","Clarksdale, MS","28","027",48150.8527206032,65626.3483307342,0.362932214545256
"Letcher County","KY",NA,"21","133",57320.4800529311,72240.5627785023,0.260292354701035
"Colusa County","CA",NA,"06","011",260318.915098149,353479.936792974,0.357872656543995
"Logan County","CO","Sterling, CO","08","075",169187.141313181,236609.304564213,0.398506427425401
"Taylor County","FL",NA,"12","123",122520.703506743,181924.550554123,0.484847420453392
"McDuffie County","GA","Augusta-Richmond County, GA-SC","13","189",106654.230782795,151835.850800794,0.423627076829363
"Gage County","NE","Beatrice, NE","31","067",120459.8824718,157974.40766625,0.311427542719318
"Stutsman County","ND","Jamestown, ND","38","093",176873.830500388,199260.975728665,0.126571269276762
"Hockley County","TX","Levelland, TX","48","219",127837.143355728,151410.037211761,0.184397845862666
"Grenada County","MS","Grenada, MS","28","043",94874.3584465368,126680.785557646,0.335247875526158
"Wyoming County","WV",NA,"54","109",37288.4738052421,52497.8088347801,0.407883012562448
"Scott County","VA","Kingsport-Bristol, TN-VA","51","169",101285.013007904,141149.381524216,0.393586053182425
"Nodaway County","MO","Maryville, MO","29","147",139338.393640916,191272.105122902,0.372716450397888
"Clark County","AR","Arkadelphia, AR","05","019",102179.156066548,129979.316694277,0.272072717155962
"Jersey County","IL","St. Louis, MO-IL","17","083",121153.859589037,158177.087663807,0.305588515300758
"Fayette County","IL",NA,"17","051",92013.8902554451,120718.8055897,0.311962848810825
"Moore County","TX","Dumas, TX","48","341",147408.164633395,168928.224220106,0.145989604037408
"Sevier County","UT",NA,"49","041",177908.028590778,289223.884317601,0.625693267518969
"Leake County","MS",NA,"28","079",111907.86347963,142709.063669676,0.275237139127874
"Texas County","OK","Guymon, OK","40","139",111984.949924331,151552.587863504,0.353329960551919
"Lampasas County","TX","Killeen-Temple, TX","48","281",186637.714920857,279356.514099271,0.496784903403533
"Wabasha County","MN","Rochester, MN","27","157",201964.992370035,263039.838806361,0.302403132937151
"Gray County","TX","Pampa, TX","48","179",66916.7544617906,80068.2312926026,0.196534887810817
"Minidoka County","ID","Burley, ID","16","067",173094.863600146,282964.199172224,0.634734811229749
"Newton County","MS",NA,"28","101",106962.218511425,150692.953338353,0.408842817917589
"Logan County","AR",NA,"05","083",103476.21231674,139794.31960388,0.350980254050768
"Dakota County","NE","Sioux City, IA-NE-SD","31","043",142674.465281441,189676.110216385,0.329432774408708
"Owen County","IN","Bloomington, IN","18","119",137268.451912485,196135.365247739,0.428845175385125
"Union Parish","LA","Monroe, LA","22","111",119260.599711343,142317.610074805,0.193333007038938
"Madison County","NC","Asheville, NC","37","115",231286.733595238,341926.232655849,0.478365089690944
"Llano County","TX",NA,"48","299",307993.564555354,494799.58943969,0.606525740737557
"Hubbard County","MN",NA,"27","057",210863.867631306,288842.534323807,0.369805730912829
"Fairfield County","SC","Columbia, SC","45","039",117674.429984111,147658.539702637,0.254805650833188
"Fillmore County","MN","Rochester, MN","27","045",192932.801887897,250811.231574266,0.299992687194778
"Gaines County","TX",NA,"48","165",167568.547846179,194792.287091939,0.162463299919209
"Shelby County","IL",NA,"17","173",99144.8237109427,136953.65693572,0.38134954311896
"Perry County","IL",NA,"17","145",46574.7740895301,75505.1493405472,0.621159754750599
"Morgan County","TN","Knoxville, TN","47","129",118858.848123484,174248.98229756,0.466016077461314
"Assumption Parish","LA","Baton Rouge, LA","22","007",150129.284948338,164833.365034214,0.09794278372095
"Clinton County","MO","Kansas City, MO-KS","29","049",164692.041073638,231974.663657235,0.408535968981729
"Jackson County","WI",NA,"55","053",140327.739036098,176857.873731211,0.260320125914062
"Pointe Coupee Parish","LA","Baton Rouge, LA","22","077",160699.306529652,180759.076578893,0.124827981417209
"Morgan County","MO",NA,"29","141",174168.373005112,281494.623534824,0.616221238551516
"Bandera County","TX","San Antonio-New Braunfels, TX","48","019",237569.951678208,358697.890104905,0.509862200884591
"Worth County","GA","Albany, GA","13","321",102186.7245614,135191.385633263,0.322983843679528
"Sullivan County","IN","Terre Haute, IN","18","153",94479.0507627764,130326.344571336,0.379420554283166
"Hutchinson County","TX","Borger, TX","48","233",86009.9414275852,100400.888593156,0.167317253409442
"Barnwell County","SC",NA,"45","011",101017.155971946,133334.846097475,0.319922787516451
"Dodge County","MN","Rochester, MN","27","039",210983.513221001,285188.44162114,0.351709606439297
"Carroll County","IA","Carroll, IA","19","027",138952.746484588,176306.899147896,0.268826299647487
"Ogemaw County","MI",NA,"26","129",97746.2216491588,138918.318038889,0.421214198309468
"Buena Vista County","IA","Storm Lake, IA","19","021",127982.932693213,166379.987074028,0.300016991115965
"Washington County","NE","Omaha-Council Bluffs, NE-IA","31","177",244801.429039939,335523.27788741,0.370593624405152
"Conway County","AR",NA,"05","029",117367.628402009,146782.371951063,0.250620583797624
"Jones County","IA","Cedar Rapids, IA","19","105",148313.385095277,193861.590566505,0.307107854371789
"Meriwether County","GA","Atlanta-Sandy Springs-Alpharetta, GA","13","199",106008.778549548,158907.212845183,0.499000507499577
"Lincoln County","WV","Charleston, WV","54","043",80069.5730473923,105963.34644183,0.323390926277464
"Buchanan County","VA",NA,"51","027",63306.9637371865,73985.462204429,0.16867810169468
"Saint James Parish","LA","New Orleans-Metairie, LA","22","093",153246.041096434,185430.943159103,0.210021099614676
"Allen County","KY","Bowling Green, KY","21","003",111356.318061797,156490.705048053,0.405315008360895
"Buchanan County","IA",NA,"19","019",140812.693972129,185124.3166996,0.314684858854004
"Woodward County","OK","Woodward, OK","40","153",108961.171432892,116988.595733648,0.0736723384595799
"Jay County","IN",NA,"18","075",87817.7765190797,125665.241792831,0.430977266493746
"Colorado County","TX",NA,"48","089",182193.380255279,245275.388152385,0.34623655266025
"Kewaunee County","WI","Green Bay, WI","55","061",176594.221000465,241559.615043734,0.367879501804858
"Yell County","AR","Russellville, AR","05","149",106587.837434252,142419.128197327,0.336166786244987
"Crisp County","GA","Cordele, GA","13","081",82609.202183086,115101.721986269,0.393328091114721
"Greene County","NC",NA,"37","079",108127.978603076,151368.203933276,0.399898582113786
"Uinta County","WY","Evanston, WY","56","041",195191.508458596,274992.113197853,0.408832358381943
"Henry County","IA",NA,"19","087",130873.936758639,164581.85762885,0.257560227078486
"Clay County","KY","London, KY","21","051",54017.0180156983,83007.7965278313,0.536697129480708
"Adams County","WI",NA,"55","001",129328.170232739,191548.496363508,0.481104201959993
"Willacy County","TX","Raymondville, TX","48","489",92974.9675644412,120622.949274546,0.297370167845902
"Fulton County","IN",NA,"18","049",118963.513886922,166833.051165998,0.402388393844668
"Greene County","VA","Charlottesville, VA","51","079",244544.413512573,314200.362748263,0.284839666689455
"Calhoun County","TX","Port Lavaca, TX","48","057",149223.484635075,185744.657014276,0.244741452516767
"Adams County","WA","Othello, WA","53","001",175926.896473645,272318.833274228,0.54790903911059
"Hempstead County","AR","Hope, AR","05","057",81216.5245495694,106859.050267277,0.31573039920043
"Breckinridge County","KY",NA,"21","027",94046.7046406168,132461.602612717,0.408466177724095
"Carroll County","IN","Lafayette-West Lafayette, IN","18","015",141186.37259492,191139.489808753,0.353809764325863
"Lavaca County","TX",NA,"48","285",199631.270408505,283245.158133914,0.418841635152201
"Bourbon County","KY","Lexington-Fayette, KY","21","017",147289.48448592,200197.499178676,0.359211079306979
"Dukes County","MA","Vineyard Haven, MA","25","007",872026.867673737,1348247.0052101,0.546107184526039
"Labette County","KS","Parsons, KS","20","099",58300.0747411326,78899.4783674682,0.353334086067682
"Carbon County","UT","Price, UT","49","007",141027.010915612,222119.529826203,0.5750140939959
"Monroe County","AL",NA,"01","099",96995.2978965439,134813.674813187,0.389899074870418
"Richland Parish","LA",NA,"22","083",118957.431781378,148597.231124737,0.249163073710534
"Winneshiek County","IA",NA,"19","191",194875.444473026,259321.017262758,0.330701351132268
"Dodge County","GA",NA,"13","091",85309.3207689656,126600.614924832,0.484018554873877
"Lincoln County","NM","Ruidoso, NM","35","027",233675.98051913,311284.279526523,0.332119282585139
"Martin County","MN","Fairmont, MN","27","091",114888.831028742,152856.432977045,0.330472523815696
"Washington County","GA",NA,"13","303",85758.8454926857,118982.026211435,0.387402378470491
"Tyler County","TX",NA,"48","457",118266.162804225,169038.312312852,0.429304107825618
"Franklin Parish","LA",NA,"22","041",90881.4921744243,114647.711867117,0.261507806749907
"Taylor County","WI",NA,"55","119",150121.08951945,184823.700119987,0.231164126983246
"Spencer County","IN",NA,"18","147",144009.762894839,197292.266763877,0.369992303285344
"Davison County","SD","Mitchell, SD","46","035",161460.47530992,214256.006130147,0.326987336801084
"Dekalb County","TN",NA,"47","041",167963.793579191,264465.175429972,0.574536808168017
"Montague County","TX",NA,"48","337",135893.77296307,211856.274738058,0.558984419364321
"Adair County","OK",NA,"40","001",91193.836093677,132677.586576019,0.454896430058377
"De Witt County","TX",NA,"48","123",145263.542252389,187383.295941322,0.289954058918316
"Vernon County","MO",NA,"29","217",96759.5170232822,128161.627324028,0.324537691658695
"Wayne County","MS",NA,"28","153",119405.2435998,151247.650584539,0.266675114297846
"Smith County","TN","Nashville-Davidson--Murfreesboro--Franklin, TN","47","159",187276.728375234,284685.543369875,0.520133045038407
"Orange County","IN",NA,"18","117",107103.797575994,155427.279208279,0.451183643586481
"Wayne County","KY",NA,"21","231",84699.7367903137,124685.184209539,0.472084671505115
"Jones County","TX","Abilene, TX","48","253",102707.752617301,124505.817050311,0.21223387599797
"Gonzales County","TX",NA,"48","177",154761.105882612,204293.640183419,0.320058027618239
"Douglas County","IL",NA,"17","041",99651.8211305864,124198.609168728,0.246325533840218
"Morgan County","GA","Atlanta-Sandy Springs-Alpharetta, GA","13","211",254214.385173395,370254.702556607,0.456466369139822
"Lincoln County","MT",NA,"30","053",210216.969655856,386656.304632318,0.839320133219067
"Duchesne County","UT",NA,"49","013",190371.775685826,278483.683339457,0.462841234401492
"Pierce County","GA","Waycross, GA","13","229",104441.138176912,146113.037070145,0.398998896609538
"Plumas County","CA",NA,"06","063",278196.373495808,382841.836415536,0.376156819029509
"Holmes County","FL",NA,"12","059",113470.844177051,179299.080946301,0.580133489326445
"Union County","TN","Knoxville, TN","47","173",158699.980695549,241529.547543138,0.52192550046045
"East Feliciana Parish","LA","Baton Rouge, LA","22","037",182082.578653114,211412.442218383,0.161080009862694
"Fayette County","IA",NA,"19","065",103456.914110447,129604.087105107,0.252734901475471
"Marion County","KY",NA,"21","155",124263.506191687,173236.49610632,0.394105972183716
"Cherokee County","KS",NA,"20","021",65856.2804948829,96893.0111165201,0.471279738066116
"Jackson County","IA",NA,"19","097",154357.49696725,200205.752511837,0.297026425313925
"Macon County","AL",NA,"01","087",66466.1041465107,94825.2736334996,0.426671155939531
